id,outlet_name,restaurant_name
5c53ea2366275f3c7457801b,Mama Mia!,Mama Mia!
5c53ea2366275f3c74578066,Man Mohak Ice Cream,Man Mohak Ice Cream
5c53ea2366275f3c745780be,Man Mohak Ice Cream,Man Mohak Ice Cream
5c53ea2366275f3c745780fc,Man Mohak Ice Cream,Man Mohak Ice Cream
5c53ea2366275f3c74578142,Man Mohak Ice Cream,Man Mohak Ice Cream
5c53ea2366275f3c74578187,Man Mohak Ice Cream,Man Mohak Ice Cream
5c53ea2366275f3c745781dc,Man Mohak Ice Cream,Man Mohak Ice Cream
5c53ea2466275f3c7457824b,Marvel Restro,Marvel Restro
5c53ea2466275f3c745782b2,Masala Box,Masala Box
5c53ea2466275f3c74578326,Masala Mojo,Masala Mojo
5c53ea2466275f3c7457837b,Maska Marke,Maska Marke
5c53ea2466275f3c745783ad,Matuki Sweet & Snacks,Matuki Sweet & Snacks
5c53ea2466275f3c7457848e,Mausam Restaurant,Mausam Restaurant
5c53ea2466275f3c745784e9,McDonald's,McDonald's
5c53ea2466275f3c74578562,McDonald's,McDonald's
5c53ea2466275f3c74578598,McDonald's,McDonald's
5c53ea2466275f3c74578599,McDonald's,McDonald's
5c53ea2466275f3c745785f3,McDonald's,McDonald's
5c53ea2466275f3c74578644,McDonald's,McDonald's
5c53ea2466275f3c745786a1,Mega Mumbai Fastfood,Mega Mumbai Fastfood
5c53ea2466275f3c745786d7,Megh Malhar Dhosa,Megh Malhar Dhosa
5c53ea2466275f3c745786e8,Mehul Vada Pav,Mehul Vada Pav
5c53ea2466275f3c7457873f,Mekenters,Mekenters
5c53ea2466275f3c7457875b,Meri Dadi.Com,Meri Dadi.Com
5c53ea2466275f3c7457876c,Mezbaan Pizzeria,Mezbaan Pizzeria
5c53ea2466275f3c745787ed,Midas Touch Restaurant,Midas Touch Restaurant
5c53ea2466275f3c74578848,Mil Junction,Mil Junction
5c53ea2466275f3c74578895,Ministry Of Eggs,Ministry Of Eggs
5c53ea2466275f3c745788e6,Mishti Food,Mishti Food
5c53ea2466275f3c74578958,Mm! Maroosh,Mm! Maroosh
5c53ea2566275f3c74578aa2,Momo's Mania,Momo's Mania
5c53ea2566275f3c74578b4a,Monpara Fast Food & Cold Drink,Monpara Fast Food & Cold Drink
5c53ea2566275f3c74578bb1,Moodei Foodei,Moodei Foodei
5c53ea2566275f3c74578bbf,More N More,More N More
5c53ea2566275f3c74578c04,Mowgli,Mowgli
5c53ea2566275f3c74578c31,Mr Pizza G,Mr Pizza G
5c53ea2566275f3c74578c6f,Mr. Bread,Mr. Bread
5c53ea2566275f3c74578c9b,Mr. Dhokla,Mr. Dhokla
5c53ea2566275f3c74578d5b,Mr. Maharaja Fastfood,Mr. Maharaja Fastfood
5c53ea2566275f3c74578d5c,Mr. Singh,Mr. Singh
5c53ea2566275f3c74578d90,Mr.Dhokla,Mr.Dhokla
5c53ea2566275f3c74578e12,Mumbai Grill,Mumbai Grill
5c53ea2566275f3c74578e3e,Mummy Ni Maggi,Mummy Ni Maggi
5c53ea2566275f3c74578e87,My Pancake Cafe,My Pancake Cafe
5c53ea2566275f3c74578ed3,N Y Pizza,N Y Pizza
5c53ea2566275f3c74578f1e,N Y Pizza,N Y Pizza
5c53ea2566275f3c74578f6c,N Y Pizza,N Y Pizza
5c53ea2566275f3c74578fc7,Nareshbhai Bhelwala,Nareshbhai Bhelwala
5c53ea2566275f3c74578fc8,Nareshbhai Bhelwala,Nareshbhai Bhelwala
5c53ea2566275f3c74578ff2,Nasiri Chilli 'N' Spice,Nasiri Chilli 'N' Spice
5c53ea2566275f3c7457902a,Natural Dhosa,Natural Dhosa
5c53ea2566275f3c7457908a,Navab's,Navab's
5c53ea2566275f3c745790bd,Navjivan Fastfood,Navjivan Fastfood
5c53ea2566275f3c74579173,Navjivan Restaurant,Navjivan Restaurant
5c53ea2666275f3c74579204,Navjivan Restaurant,Navjivan Restaurant
5c53ea2666275f3c74579266,Navrangi Corner,Navrangi Corner
5c53ea2666275f3c74579313,Nescafe,Nescafe
5c53ea2666275f3c74579390,New Bhai Bhai Omelete,New Bhai Bhai Omelete
5c53ea2666275f3c74579425,New Janta Ice cream,New Janta Ice cream
5c53ea2666275f3c7457946f,New Janta Ice Cream,New Janta Ice Cream
5c53ea2666275f3c745794ee,New Janta Ice Cream,New Janta Ice Cream
5c53ea2666275f3c74579547,New Janta Ice Cream,New Janta Ice Cream
5c53ea2666275f3c745795cd,New Janta Icecream,New Janta Icecream
5c53ea2666275f3c74579631,New Janta Icecream,New Janta Icecream
5c53ea2666275f3c74579643,New Sagar Dairy,New Sagar Dairy
5c53ea2666275f3c745796d5,New Sarvottam Restaurant,New Sarvottam Restaurant
5c53ea2666275f3c7457974d,New Shree Sainath Food Parlour,New Shree Sainath Food Parlour
5c53ea2666275f3c745797bb,Nini's Kitchen,Nini's Kitchen
5c53ea2666275f3c745797bc,Nova Restaurant,Nova Restaurant
5c53ea2666275f3c74579852,Nukkad Cafe And Restro,Nukkad Cafe And Restro
5c53ea2666275f3c7457987a,Om Krishna Tandoori Chai,Om Krishna Tandoori Chai
5c53ea2666275f3c745798ba,Om Sai Fast Food,Om Sai Fast Food
5c53ea2666275f3c74579922,Oops! Yummy,Oops! Yummy
5c53ea2766275f3c745799e0,Orange Courtyard,Orange Courtyard
5c53ea2766275f3c74579a5c,Orange Restaurant,Orange Restaurant
5c53ea2766275f3c74579a93,Order Fresh,Order Fresh
5c53ea2766275f3c74579ad1,Orka Cafe,Orka Cafe
5c53ea2766275f3c74579c0b,P. Hotel Bhagat Tarachand,P. Hotel Bhagat Tarachand
5c53ea2766275f3c74579c6e,Paa Roti,Paa Roti
5c53ea2766275f3c74579ccf,Paan Casa,Paan Casa
5c53ea2766275f3c74579d2d,Paras Food Point,Paras Food Point
5c53ea2766275f3c74579df8,Park Itican,Park Itican
5c53ea2766275f3c74579e4f,Patel Chinese,Patel Chinese
5c53ea2766275f3c74579e54,Patel Lassi,Patel Lassi
5c53ea2766275f3c74579e9d,Patel's Puff House,Patel's Puff House
5c53ea2766275f3c74579f0b,Patiala Shahi Tandoori Night,Patiala Shahi Tandoori Night
5c53ea2766275f3c7457a044,"Pearl - The Resto Lounge, Hotel Oyster","Pearl - The Resto Lounge, Hotel Oyster"
5c53ea2766275f3c7457a124,People's Dine,People's Dine
5c53ea2766275f3c7457a193,Petite Point,Petite Point
5c53ea2766275f3c7457a1db,Piconzza,Piconzza
5c53ea2766275f3c7457a283,Pind Lahori,Pind Lahori
5c53ea2866275f3c7457a300,Pizz'Acme,Pizz'Acme
5c53ea2866275f3c7457a338,Pizza Chino,Pizza Chino
5c53ea2866275f3c7457a3cb,Pizza Da Dhaba Cafe,Pizza Da Dhaba Cafe
5c53ea2866275f3c7457a454,Pizza Da Dhaba Cafe,Pizza Da Dhaba Cafe
5c53ea2866275f3c7457a4c6,Pizza Da Dhaba Cafe,Pizza Da Dhaba Cafe
5c53ea2866275f3c7457a557,Pizza Da Dhaba Cafe,Pizza Da Dhaba Cafe
5c53ea2866275f3c7457a5c7,Pizza Da Dhaba Cafe,Pizza Da Dhaba Cafe
5c53ea2866275f3c7457a632,Pizza Da Dhaba,Pizza Da Dhaba
5c53ea2866275f3c7457a695,Pizza Da Dhaba,Pizza Da Dhaba
5c53ea2866275f3c7457a6c5,PIZZA HOLIC - The Woodfire Pizza,PIZZA HOLIC - The Woodfire Pizza
5c53ea2866275f3c7457a6e6,Pizza Hut,Pizza Hut
5c53ea2866275f3c7457a76f,Pizza Social,Pizza Social
5c53ea2866275f3c7457a7e8,Pizza Social,Pizza Social
5c53ea2866275f3c7457a820,Pizza Studio,Pizza Studio
5c53ea2866275f3c7457a84a,Pizza World,Pizza World
5c53ea2866275f3c7457a87c,Pizza Zone,Pizza Zone
5c53ea2866275f3c7457a8b9,Pizzarito,Pizzarito
5c53ea2866275f3c7457a8f4,Pizzarito,Pizzarito
5c53ea2866275f3c7457a93a,Pizzarito,Pizzarito
5c53ea2866275f3c7457a978,Pizzarito,Pizzarito
5c53ea2866275f3c7457a9ba,Pizzarito,Pizzarito
5c53ea2866275f3c7457a9d4,Pizzarito,Pizzarito
5c53ea2866275f3c7457aa10,Pizzello,Pizzello
5c53ea2866275f3c7457aa5c,Pojo's Kitchen,Pojo's Kitchen
5c53ea2966275f3c7457aa5f,Prachi Live Aloopuri,Prachi Live Aloopuri
5c53ea2966275f3c7457aa91,Pulp On The Box,Pulp On The Box
5c53ea2966275f3c7457ab8d,Punjabi Chulha Swad E Punjab,Punjabi Chulha Swad E Punjab
5c53ea2966275f3c7457ac1e,Punjabi Dhabha,Punjabi Dhabha
5c53ea2966275f3c7457acb8,Punjabi Di Hatti,Punjabi Di Hatti
5c53ea2966275f3c7457acd9,Purple Wok Co,Purple Wok Co
5c53ea2966275f3c7457ad05,R. K. Dhosa,R. K. Dhosa
5c53ea2966275f3c7457ad78,Radhe Dhokla,Radhe Dhokla
5c53ea2966275f3c7457adbe,Radhe Restaurant,Radhe Restaurant
5c53ea2966275f3c7457adc9,Radhe Snacks,Radhe Snacks
5c53ea2966275f3c7457ade9,Raja Chicken,Raja Chicken
5c53ea2966275f3c7457ae0b,Raju Chacha Vadapav,Raju Chacha Vadapav
5c53ea2966275f3c7457ae0e,Ramkrushna Sweet,Ramkrushna Sweet
5c53ea2966275f3c7457ae0f,Rang Rasiya,Rang Rasiya
5c53ea2966275f3c7457ae6d,Ras Sagar Sweet House,Ras Sagar Sweet House
5c53ea2966275f3c7457aeba,Ras Sagar Sweet House,Ras Sagar Sweet House
5c53ea2966275f3c7457af74,Rasraj,Rasraj
5c53ea2966275f3c7457afcc,Ravi's Kitchen,Ravi's Kitchen
5c53ea2966275f3c7457affb,Real Paprika,Real Paprika
5c53ea2966275f3c7457affc,Real Pizza,Real Pizza
5c53ea2966275f3c7457b032,Red Apple,Red Apple
5c53ea2966275f3c7457b08c,Red Wok,Red Wok
5c53ea2966275f3c7457b176,Richie Rich - On Wheels,Richie Rich - On Wheels
5c53ea2966275f3c7457b179,RK Pav Bhaji,RK Pav Bhaji
5c53ea2a66275f3c7457b232,Roopa Restaurant,Roopa Restaurant
5c53ea2a66275f3c7457b237,Royal Chicken,Royal Chicken
5c53ea2a66275f3c7457b27c,Royal Galaxy Restaurant,Royal Galaxy Restaurant
5c53ea2a66275f3c7457b2bd,Royal's Eggyoes,Royal's Eggyoes
5c53ea2a66275f3c7457b2d7,Rram - Ramesh Ni Mithaai,Rram - Ramesh Ni Mithaai
5c53ea2a66275f3c7457b3ae,Saffron Restaurant,Saffron Restaurant
5c53ea2a66275f3c7457b45f,Sagar Restaurant,Sagar Restaurant
5c53ea2a66275f3c7457b48c,Sai Dhosa Malhar,Sai Dhosa Malhar
5c53ea2a66275f3c7457b4e9,Sai Paratha,Sai Paratha
5c53ea2a66275f3c7457b5bb,Sai Shraddha Restaurant,Sai Shraddha Restaurant
5c53ea2a66275f3c7457b63f,Sampoorna,Sampoorna
5c53ea2a66275f3c7457b751,Sankalp & Saffron Restaurant,Sankalp & Saffron Restaurant
5c53ea2a66275f3c7457b754,Saras Surti Thali - Mega Food Mall,Saras Surti Thali - Mega Food Mall
5c53ea2a66275f3c7457b7cd,Sarvottam Hotel,Sarvottam Hotel
5c53ea2a66275f3c7457b882,Sarvottam Restaurant,Sarvottam Restaurant
5c53ea2a66275f3c7457b88a,Sasumaa's,Sasumaa's
5c53ea2a66275f3c7457b8f2,Scarlet Food Court,Scarlet Food Court
5c53ea2a66275f3c7457b938,Sethi's,Sethi's
5c53ea2a66275f3c7457b9a9,Shahi Punjabi Dhaba,Shahi Punjabi Dhaba
5c53ea2a66275f3c7457b9ed,Shake Shop,Shake Shop
5c53ea2a66275f3c7457ba4e,Shakes & Scoops,Shakes & Scoops
5c53ea2a66275f3c7457ba4f,Shakti - The Sandwich Shop,Shakti - The Sandwich Shop
5c53ea2b66275f3c7457ba78,Shakti-The Sandwich Shop,Shakti-The Sandwich Shop
5c53ea2b66275f3c7457bb1c,Sher-E-Punjab,Sher-E-Punjab
5c53ea2b66275f3c7457bb5e,Sheth Shethani,Sheth Shethani
5c53ea2b66275f3c7457bb7f,Shivam Fast Food Corner,Shivam Fast Food Corner
5c53ea2b66275f3c7457bc0c,Shree Kesariyan Fruit and Juice Center,Shree Kesariyan Fruit and Juice Center
5c53ea2b66275f3c7457bc6a,Shree Khodiyar Kathiyawadi Dhaba,Shree Khodiyar Kathiyawadi Dhaba
5c53ea2b66275f3c7457bce8,Shree Nav Durga Sandwiches,Shree Nav Durga Sandwiches
5c53ea2b66275f3c7457bd2f,Shree Sai Dhosa,Shree Sai Dhosa
5c53ea2b66275f3c7457bd90,Shree Sai Dosa Centre,Shree Sai Dosa Centre
5c53ea2b66275f3c7457bda7,Shree Sai Fast Food,Shree Sai Fast Food
5c53ea2b66275f3c7457bde3,"Shree Sai Pav Bhaji, Pulav and Fancy Dhosa","Shree Sai Pav Bhaji, Pulav and Fancy Dhosa"
5c53ea2b66275f3c7457be5a,Shree Sai Restaurant,Shree Sai Restaurant
5c53ea2b66275f3c7457bedb,Shree Sai Snacks and Fast Food,Shree Sai Snacks and Fast Food
5c53ea2b66275f3c7457bf10,Shree Sainath Malhar Dhosa,Shree Sainath Malhar Dhosa
5c53ea2b66275f3c7457bf72,Shreeji Fast Food,Shreeji Fast Food
5c53ea2b66275f3c7457bf7a,Shreenathji Puri Bhajiya,Shreenathji Puri Bhajiya
5c53ea2b66275f3c7457c01e,Sigdi Restaurant,Sigdi Restaurant
5c53ea2b66275f3c7457c0ed,Silver Nest Restaurant,Silver Nest Restaurant
5c53ea2b66275f3c7457c129,Simply Madras,Simply Madras
5c53ea2c66275f3c7457c166,Simply Madras,Simply Madras
5c53ea2c66275f3c7457c190,Sindhi Zaikka,Sindhi Zaikka
5c53ea2c66275f3c7457c237,Singh Saaab Di Rasoi,Singh Saaab Di Rasoi
5c53ea2c66275f3c7457c281,Sitaram Restaurant,Sitaram Restaurant
5c53ea2c66275f3c7457c2d2,Sizzling Culture,Sizzling Culture
5c53ea2c66275f3c7457c338,Sky Way Fast Food,Sky Way Fast Food
5c53ea2c66275f3c7457c34b,SM Kulfi,SM Kulfi
5c53ea2c66275f3c7457c38c,Smokin' Joe's,Smokin' Joe's
5c53ea2c66275f3c7457c408,Sonal Fancy Dhosa,Sonal Fancy Dhosa
5c53ea2c66275f3c7457c44a,South Indian Hub,South Indian Hub
5c53ea2c66275f3c7457c4e9,South Street Restaurant,South Street Restaurant
5c53ea2c66275f3c7457c5c3,Spice Heritage,Spice Heritage
5c53ea2c66275f3c7457c60a,SR Chinese,SR Chinese
5c53ea2c66275f3c7457c61a,Star Sea Food Center,Star Sea Food Center
5c53ea2c66275f3c7457c6a8,Steam,Steam
5c53ea2c66275f3c7457c6f2,Subway,Subway
5c53ea2c66275f3c7457c741,Subway,Subway
5c53ea2c66275f3c7457c790,Subway,Subway
5c53ea2c66275f3c7457c7dd,Subway,Subway
5c53ea2c66275f3c7457c820,Subway,Subway
5c53ea2c66275f3c7457c83e,Sugar N Spice,Sugar N Spice
5c53ea2d66275f3c7457c867,Sugar n Spice,Sugar n Spice
5c53ea2d66275f3c7457c904,Sugar n Spice,Sugar n Spice
5c53ea2d66275f3c7457c965,Sugar n Spice,Sugar n Spice
5c53ea2d66275f3c7457c9e7,Supreme Restaurant,Supreme Restaurant
5c53ea2d66275f3c7457ca05,Surat Canteen- Mega Food Mall,Surat Canteen- Mega Food Mall
5c53ea2d66275f3c7457ca36,Surati Khaman House,Surati Khaman House
5c53ea2d66275f3c7457ca93,Surmaee Sing & Dine,Surmaee Sing & Dine
5c53ea2d66275f3c7457cad0,Surtea,Surtea
5c53ea2d66275f3c7457cb0a,Surti Khaman & Farsan Mart,Surti Khaman & Farsan Mart
5c53ea2d66275f3c7457cb2d,Surti Spice,Surti Spice
5c53ea2d66275f3c7457cb81,SURYA RESTAURANT,SURYA RESTAURANT
5c53ea2d66275f3c7457cbb3,Swaad-E-Darbar,Swaad-E-Darbar
5c53ea2d66275f3c7457cbdf,Sweet Pleasure Foods,Sweet Pleasure Foods
5c53ea2d66275f3c7457cc49,Swiss Whisk,Swiss Whisk
5c53ea2d66275f3c7457ccd7,Szchuan Temple - Mega Food Mall,Szchuan Temple - Mega Food Mall
5c53ea2d66275f3c7457cd56,Ta'wah,Ta'wah
5c53ea2d66275f3c7457ce09,Taaza,Taaza
5c53ea2d66275f3c7457ce64,Table Talk,Table Talk
5c53ea2d66275f3c7457ce71,Tanatan Pav Bhaji,Tanatan Pav Bhaji
5c53ea2d66275f3c7457cf3c,Tasty Restaurant,Tasty Restaurant
5c53ea2d66275f3c7457d02e,Tasty Restaurant,Tasty Restaurant
5c53ea2e66275f3c7457d0d7,Tawa Tadka,Tawa Tadka
5c53ea2e66275f3c7457d127,Tea Post,Tea Post
5c53ea2e66275f3c7457d14f,Thakkar Diary,Thakkar Diary
5c53ea2e66275f3c7457d150,Thanco’s Natural Icecream,Thanco’s Natural Icecream
5c53ea2e66275f3c7457d18f,The Belgian Waffle Co,The Belgian Waffle Co
5c53ea2e66275f3c7457d1da,The Bhaaji Spot,The Bhaaji Spot
5c53ea2e66275f3c7457d20f,The Big Hunger,The Big Hunger
5c53ea2e66275f3c7457d24d,The Bombay Fries,The Bombay Fries
5c53ea2e66275f3c7457d278,The Brots Cafe,The Brots Cafe
5c53ea2e66275f3c7457d2e0,The Centre Court,The Centre Court
5c53ea2e66275f3c7457d34b,The Crust Co.,The Crust Co.
5c53ea2e66275f3c7457d37c,The D Pizza,The D Pizza
5c53ea2e66275f3c7457d3a9,The D Pizza,The D Pizza
5c53ea2e66275f3c7457d3f9,The Dough Company,The Dough Company
5c53ea2e66275f3c7457d45e,The Dragon Red,The Dragon Red
5c53ea2e66275f3c7457d4ff,The Food Club,The Food Club
5c53ea2e66275f3c7457d67e,The Food Container,The Food Container
5c53ea2e66275f3c7457d6ca,The Food Valley by Punjabi Kadhai,The Food Valley by Punjabi Kadhai
5c53ea2e66275f3c7457d6cb,The Freezing Point,The Freezing Point
5c53ea2e66275f3c7457d720,The Fries Co.,The Fries Co.
5c53ea2e66275f3c7457d773,The Grand Khodal,The Grand Khodal
5c53ea2e66275f3c7457d830,The Happy Club,The Happy Club
5c53ea2f66275f3c7457d89a,The Honey Petal,The Honey Petal
5c53ea2f66275f3c7457d8c5,The House Of Waffles,The House Of Waffles
5c53ea2f66275f3c7457d916,The Janta Ice Cream,The Janta Ice Cream
5c53ea2f66275f3c7457da44,The La Familia,The La Familia
5c53ea2f66275f3c7457db33,The Lemonzy,The Lemonzy
5c53ea2f66275f3c7457db5c,The Lignite Pizza,The Lignite Pizza
5c53ea2f66275f3c7457dbbb,The London Shakes,The London Shakes
5c53ea2f66275f3c7457dbe4,The London Shakes,The London Shakes
5c53ea2f66275f3c7457dcc3,The Mayo Cafe,The Mayo Cafe
5c53ea2f66275f3c7457dd52,The Munchin Affair,The Munchin Affair
5c53ea2f66275f3c7457de03,The Oceano,The Oceano
5c53ea2f66275f3c7457de69,The Shake Maker,The Shake Maker
5c53ea2f66275f3c7457dec0,The Sizzling Salsa,The Sizzling Salsa
5c53ea2f66275f3c7457dfb6,The Tadka Corner,The Tadka Corner
5c53ea2f66275f3c7457e007,The Tea Factory,The Tea Factory
5c53ea2f66275f3c7457e115,The Tea Planet,The Tea Planet
5c53ea2f66275f3c7457e18b,The Veg Factory,The Veg Factory
5c53ea2f66275f3c7457e1ea,The VJ Cafe,The VJ Cafe
5c53ea3066275f3c7457e250,Thick Shake Bar- Mega Food Mall,Thick Shake Bar- Mega Food Mall
5c53ea3066275f3c7457e298,Three Nine Five - Kafe Lounge,Three Nine Five - Kafe Lounge
5c53ea3066275f3c7457e2d6,Tikka's Kitchen,Tikka's Kitchen
5c53ea3066275f3c7457e30e,Tipsy Topsy Chat Centre,Tipsy Topsy Chat Centre
5c53ea3066275f3c7457e3cc,Topaz Restaurant,Topaz Restaurant
5c53ea3066275f3c7457e3d0,TrueVeg Kitchen,TrueVeg Kitchen
5c53ea3066275f3c7457e495,Tulsi Restaurant,Tulsi Restaurant
5c53ea3066275f3c7457e4d2,Tummy Fillers,Tummy Fillers
5c53ea3066275f3c7457e579,Ultimate Food Factory,Ultimate Food Factory
5c53ea3066275f3c7457e610,Urban Punjab,Urban Punjab
5c53ea3066275f3c7457e63b,Vadilal - Hangout,Vadilal - Hangout
5c53ea3066275f3c7457e69e,Vaishali Fast Food Corner,Vaishali Fast Food Corner
5c53ea3066275f3c7457e727,Vandan Multicuisine Restaurant,Vandan Multicuisine Restaurant
5c53ea3066275f3c7457e74b,Vanilla Beans,Vanilla Beans
5c53ea3066275f3c7457e787,Varniraj Live Cake,Varniraj Live Cake
5c53ea3066275f3c7457e7fb,Veera Fast Food,Veera Fast Food
5c53ea3066275f3c7457e83c,Vegji's,Vegji's
5c53ea3066275f3c7457e87a,Vetro Inn,Vetro Inn
5c53ea3066275f3c7457e8a9,Volga Restaurant,Volga Restaurant
5c53ea3066275f3c7457e8cd,Waffle House,Waffle House
5c53ea3066275f3c7457e8f1,Waffle House,Waffle House
5c53ea3066275f3c7457e914,Waffle House,Waffle House
5c53ea3066275f3c7457e976,Waffle Republic,Waffle Republic
5c53ea3166275f3c7457e9f0,Waikiki Fast Food,Waikiki Fast Food
5c53ea3166275f3c7457eb0b,Waitrose Food,Waitrose Food
5c53ea3166275f3c7457eb4d,Wat-a-Biryani,Wat-a-Biryani
5c53ea3166275f3c7457eb8c,Whatsapp Fast Food,Whatsapp Fast Food
5c53ea3166275f3c7457ec0a,Wok On Fire,Wok On Fire
5c53ea3166275f3c7457ec93,Wok On Fire,Wok On Fire
5c53ea3166275f3c7457ed14,Wok On Fire,Wok On Fire
5c53ea3166275f3c7457ed43,Woody Jhone's Pizza,Woody Jhone's Pizza
5c53ea3166275f3c7457edde,World Of Desserts,World Of Desserts
5c53ea3166275f3c7457ee58,World Of Waffles,World Of Waffles
5c53ea3166275f3c7457eea4,Yadav Omlet Center,Yadav Omlet Center
5c53ea3166275f3c7457ef95,Yajman,Yajman
5c53ea3166275f3c7457f048,Yara Di Haveli,Yara Di Haveli
5c53ea3166275f3c7457f05e,Yellow Peas,Yellow Peas
5c53ea3166275f3c7457f06e,YO YO Frankie,YO YO Frankie
5c53ea3166275f3c7457f113,Yummie Veggies,Yummie Veggies
5c53ea3166275f3c7457f131,Zaffran Sweets,Zaffran Sweets
5c53ea3166275f3c7457f14c,Zamzam Chicken Tandoori,Zamzam Chicken Tandoori
5c53ea3166275f3c7457f192,Zest Restaurant,Zest Restaurant
5c53ea3166275f3c7457f193,,
5c53ea3166275f3c7457f194,,
5c53ea3166275f3c7457f1fc,,
5c53ea3166275f3c7457f1fd,,
5c53ea3166275f3c7457f1fe,,
5c53ea3166275f3c7457f1ff,,
5c53ea3266275f3c7457f276,,
5c53ea3266275f3c7457f277,,
5c53ea3266275f3c7457f278,,
5c53ea3266275f3c7457f279,,
5c53ea3266275f3c7457f27a,,
5c53ea3266275f3c7457f27b,,
5c53ea3266275f3c7457f27c,,
5c53ea3266275f3c7457f27d,,
5c53ea3266275f3c7457f27e,,
5c53ea3266275f3c7457f27f,,
5c53ea3266275f3c7457f280,,
5c53ea3266275f3c7457f281,,
5c53ea3266275f3c7457f2a4,,
5c53ea3266275f3c7457f2be,,
5c53ea3266275f3c7457f2bf,Akshaya Multicuisine Restaurant,Akshaya Multicuisine Restaurant
5c53ea3266275f3c7457f404,Ali Baba & 41 Dishes,Ali Baba & 41 Dishes
5c53ea3266275f3c7457f4ec,Arabian Lounge,Arabian Lounge
5c53ea3266275f3c7457f54a,Bellissimo Cafe,Bellissimo Cafe
5c53ea3266275f3c7457f555,Cook Door Arabic Corner,Cook Door Arabic Corner
5c53ea3266275f3c7457f64d,Copamocha Cafe,Copamocha Cafe
5c53ea3266275f3c7457f70a,Corniche Resto,Corniche Resto
5c53ea3266275f3c7457f70b,Hotel Bharath Vegetarian,Hotel Bharath Vegetarian
5c53ea3266275f3c7457f738,KFC,KFC
5c53ea3266275f3c7457f7e3,Ming Palace,Ming Palace
5c53ea3266275f3c7457f90d,Zaatar Wa Zaitoon,Zaatar Wa Zaitoon
5c53ea3266275f3c7457f918,Ajwa Restaurant,Ajwa Restaurant
5c53ea3266275f3c7457f945,Al Baike Fried Chicken,Al Baike Fried Chicken
5c53ea3266275f3c7457f984,Azad Restaurant,Azad Restaurant
5c53ea3266275f3c7457f9b4,Cricket Shack,Cricket Shack
5c53ea3266275f3c7457f9f5,KFC,KFC
5c53ea3366275f3c7457fabe,Kings Restaurant,Kings Restaurant
5c53ea3366275f3c7457fbe8,Le Arabia,Le Arabia
5c53ea3366275f3c7457fc50,Mother's Veg Plaza,Mother's Veg Plaza
5c53ea3366275f3c7457fd94,MRA Restaurant,MRA Restaurant
5c53ea3366275f3c7457fdf7,Old's Cool,Old's Cool
5c53ea3366275f3c7457ff31,The Olive Restaurant,The Olive Restaurant
5c53ea3366275f3c7457ff9f,Zam Zam Bun Cafe,Zam Zam Bun Cafe
5c53ea3366275f3c74580071,Zam Zam Palayam,Zam Zam Palayam
5c53ea3366275f3c7458016d,Zam Zam YMR,Zam Zam YMR
5c53ea3366275f3c745801c2,#Foodiz,#Foodiz
5c53ea3366275f3c7458020e,#Tag 420,#Tag 420
5c53ea3366275f3c74580269,24X7,24X7
5c53ea3366275f3c745802f9,50 Cents,50 Cents
5c53ea3366275f3c745803d7,7 Bites Cafe&Disc,7 Bites Cafe&Disc
5c53ea3466275f3c74580485,7 Dayz Restaurant,7 Dayz Restaurant
5c53ea3466275f3c745804c1,@Rj 27,@Rj 27
5c53ea3466275f3c74580583,Aab-o-Dana,Aab-o-Dana
5c53ea3466275f3c74580607,Aamantarn Restaurant,Aamantarn Restaurant
5c53ea3466275f3c74580608,Abhinandan Restaurant,Abhinandan Restaurant
5c53ea3466275f3c74580660,Absolute Cafe,Absolute Cafe
5c53ea3466275f3c74580682,Adda- The Fast Food Hub,Adda- The Fast Food Hub
5c53ea3466275f3c74580718,Afeem Rooftop Restaurant,Afeem Rooftop Restaurant
5c53ea3466275f3c74580791,Al Rehmaniya,Al Rehmaniya
5c53ea3466275f3c7458080f,Almonds Green Restaurant,Almonds Green Restaurant
5c53ea3466275f3c74580823,Amore Gelato,Amore Gelato
5c53ea3466275f3c745808b8,Angeera Multi Cuisine Veg Restaurant,Angeera Multi Cuisine Veg Restaurant
5c53ea3466275f3c745808ff,Anika Eatery,Anika Eatery
5c53ea3466275f3c745809e8,Anjali Dining Hall & Restaurant,Anjali Dining Hall & Restaurant
5c53ea3466275f3c745809eb,Anjani Hotel,Anjani Hotel
5c53ea3466275f3c74580a41,Annapurna Icecream & Fast Food,Annapurna Icecream & Fast Food
5c53ea3466275f3c74580aa7,Annapurna Restaurant,Annapurna Restaurant
5c53ea3466275f3c74580af7,Apna Ice Cream Parlor,Apna Ice Cream Parlor
5c53ea3566275f3c74580afe,Arora Sweets,Arora Sweets
5c53ea3566275f3c74580b41,Ashapura Restaurant,Ashapura Restaurant
5c53ea3566275f3c74580bab,Ashoka Bakery,Ashoka Bakery
5c53ea3566275f3c74580bfc,Ashoka Chicken Corner,Ashoka Chicken Corner
5c53ea3566275f3c74580cbd,Bal Bal To,Bal Bal To
5c53ea3566275f3c74580d2c,Bamboo Grille's,Bamboo Grille's
5c53ea3566275f3c74580d7c,Bandwal Restaurant,Bandwal Restaurant
5c53ea3566275f3c74580e29,Banshi's 10 Eleven Restro,Banshi's 10 Eleven Restro
5c53ea3566275f3c74580ea2,Barcode+ Club & Lounge,Barcode+ Club & Lounge
5c53ea3566275f3c74580eb5,Barrita Burrito,Barrita Burrito
